time,angle,velocity,acceleration,state
4.24499999999993,38.4205657553129,2.7438336960591,20.8773838977648,1
4.24999999999993,38.4342849237932,2.84989971323706,21.2132034355919,1
4.25499999999993,38.4485344223594,2.95761865790151,21.5437889328912,1
4.25999999999993,38.4633225156489,3.0669639520147,21.8690588226379,1
4.26499999999993,38.478657335409,3.17790861626147,22.1889328493539,1
4.26999999999993,38.4945468784903,3.29042527670602,22.5033320889095,1
4.27499999999993,38.5109990048738,3.404486171546,22.8121789679967,1
4.27999999999993,38.5280214357316,3.52006315796235,23.1153972832695,1
4.28499999999993,38.5456217515214,3.63712771906308,23.4129122201458,1
4.28999999999993,38.5638073901167,3.75565097091941,23.7046503712667,1
4.29499999999993,38.5825856449713,3.87560366969246,23.9905397546088,1
4.29999999999993,38.6019636633197,3.99695621884868,24.2705098312446,1
4.30499999999993,38.621948444414,4.11967867646241,24.5444915227469,1
4.30999999999993,38.6425468377963,4.24374076260358,24.8124172282332,1
4.31499999999993,38.6637655416093,4.3691118668088,25.0742208410445,1
4.31999999999993,38.6856111009434,4.49576105563409,25.3298377650569,1
4.32499999999993,38.7080899062215,4.62365708028718,25.5792049306193,1
4.32999999999993,38.731208191623,4.75276838433776,25.8222608101149,1
4.33499999999993,38.7549720335447,4.88306311150347,26.0589454331425,1
4.33999999999993,38.7793873491022,5.01450911351003,26.2892004013127,1
4.34499999999993,38.8044598946697,5.14707395802332,26.5129689026577,1
4.34999999999993,38.8301952644599,5.28072493665156,26.730195725648,1
4.35499999999993,38.8565988891431,5.41542907301564,26.9408272728155,1
4.35999999999993,38.8836760345082,5.55115313088553,27.1448115739777,1
4.36499999999993,38.9114318001626,5.68786362238083,27.3420982990606,1
4.36999999999993,38.9398711182745,5.82552681623342,27.5326387705168,1
4.37499999999993,38.9689987523557,5.9641087461101,27.716385975336,1
4.37999999999993,38.9988192960862,6.10357521899332,27.8932945766451,1
4.38499999999993,39.0293371721812,6.24389182361779,28.0633209248936,1
4.38999999999993,39.0605566312993,6.38502393896091,28.2264230686245,1
4.39499999999993,39.0924817509941,6.52693674278503,28.3825607648242,1
4.39999999999993,39.125116434708,6.66959522022929,28.5316954888525,1
4.40499999999993,39.1584644108092,6.81296417244903,28.6737904439479,1
4.40999999999993,39.1925292316714,6.95700822530057,28.8088105703064,1
4.41499999999993,39.2273142727979,7.10169183806923,28.9367225537321,1
4.41999999999993,39.2628227319883,7.24697931223851,29.0574948338572,1
4.42499999999993,39.2990576285495,7.39283480029816,29.1710976119287,1
4.42999999999993,39.336021802551,7.53922231458896,29.2775028581609,1
4.43499999999993,39.3737179141239,7.68610573618222,29.3766843186516,1
4.43999999999993,39.4121484428048,7.83344882379152,29.4686175218594,1
4.44499999999993,39.4513156869238,7.98121522271472,29.553279784642,1
4.44999999999993,39.4912217630373,8.12936847380399,29.6306502178531,1
4.45499999999993,39.5318686054064,8.27787202246147,29.7007097314958,1
4.45999999999993,39.5732579655187,8.42668922765864,29.7634410394335,1
4.46499999999993,39.615391411657,8.57578337097691,29.8188286636546,1
4.46999999999993,39.6582703285118,8.72511766566737,29.8668589380917,1
4.47499999999993,39.7018959168402,8.87465526572733,29.9075200119933,1
4.47999999999993,39.7462691931688,9.02435927499157,29.9408018528477,1
4.48499999999993,39.7913909895438,9.17419275623587,29.9666962488588,1
4.48999999999993,39.8372619533249,9.32411874029072,29.9851968109717,1
4.49499999999993,39.8838825470264,9.47410023516297,29.9962989744497,1
4.49999999999993,39.9312530482022,9.62410023516297,30,1
4.50499999999993,39.979373549378,9.77408173003522,29.9962989744499,1
4.50999999999993,40.0282439580282,9.92400771409008,29.9851968109722,1
4.51499999999993,40.0778639965987,10.0738411953344,29.9666962488594,1
4.51999999999993,40.1282332025753,10.2235452045986,29.9408018528486,1
4.52499999999993,40.1793509285983,10.3730828046586,29.9075200119944,1
4.52999999999993,40.2312163426216,10.5224170993491,29.8668589380931,1
4.53499999999993,40.2838284281184,10.6715112426673,29.8188286636562,1
4.53999999999993,40.3371859843317,10.8203284478645,29.7634410394352,1
4.54499999999993,40.391287626571,10.968831996522,29.7007097314977,1
4.54999999999993,40.4461317865536,11.1169852476113,29.6306502178552,1
4.55499999999993,40.5017167127917,11.2647516465345,29.5532797846444,1
4.55999999999993,40.5580404710244,11.4120947341438,29.468617521862,1
4.56499999999993,40.6151009446951,11.5589781557371,29.3766843186544,1
4.56999999999993,40.6728958354738,11.7053656700279,29.277502858164,1
4.57499999999993,40.7314226638239,11.8512211580876,29.171097611932,1
4.57999999999992,40.7906787696143,11.9965086322569,29.0574948338607,1
4.58499999999992,40.8506613127756,12.1411922450256,28.9367225537358,1
4.58999999999992,40.9113672740008,12.2852362978771,28.8088105703103,1
4.59499999999992,40.9727934554901,12.4286052500969,28.673790443952,1
4.59999999999992,41.0349364817406,12.5712637275411,28.5316954888568,1
4.60499999999992,41.0977928003783,12.7131765313653,28.3825607648287,1
4.60999999999992,41.1613586830351,12.8543086467084,28.2264230686292,1
4.61499999999992,41.2256302262687,12.9946252513329,28.0633209248986,1
4.61999999999992,41.2906033525254,13.1340917242162,27.8932945766502,1
4.62499999999992,41.3562738111464,13.2726736540929,27.7163859753414,1
4.62999999999992,41.4226371794169,13.4103368479455,27.5326387705223,1
4.63499999999992,41.4896888636566,13.5470473394408,27.3420982990663,1
4.63999999999992,41.5574241003538,13.6827713973107,27.1448115739837,1
4.64499999999992,41.6258379573404,13.8174755336749,26.9408272728217,1
4.64999999999992,41.6949253350088,13.9511265123031,26.7301957256543,1
4.65499999999992,41.7646809675703,14.0836913568164,26.5129689026642,1
4.65999999999992,41.8350994243544,14.215137358823,26.2892004013194,1
4.66499999999992,41.9061751111485,14.3454320859888,26.0589454331493,1
4.66999999999992,41.9779022715784,14.4745433900394,25.822260810122,1
4.67499999999992,42.0502749885286,14.6024394146925,25.5792049306266,1
4.67999999999992,42.1232871856021,14.7290886035179,25.3298377650644,1
4.68499999999992,42.1969326286197,14.8544597077231,25.0742208410521,1
4.68999999999992,42.2712049271583,14.9785217938643,24.812417228241,1
4.69499999999992,42.3460975361276,15.1012442514781,24.5444915227549,1
4.69999999999992,42.421603757385,15.2225968006344,24.2705098312528,1
4.70499999999992,42.4977167413882,15.3425494994074,23.9905397546172,1
4.70999999999992,42.5744294888852,15.4610727512638,23.7046503712752,1
4.71499999999992,42.6517348526415,15.5781373123646,23.4129122201545,1
4.71999999999992,42.7296255392034,15.693714298781,23.1153972832784,1
4.72499999999992,42.8080941106973,15.807775193621,22.8121789680057,1
4.72999999999992,42.8871329866654,15.9202918540656,22.5033320889187,1
4.73499999999992,42.9667344459357,16.0312365183124,22.1889328493633,1
4.73999999999992,43.0468906285273,16.1405818124257,21.8690588226474,1
4.74499999999992,43.1275935375894,16.2483007570902,21.5437889329009,1
4.74999999999992,43.2088350413748,16.3543667742682,21.2132034356017,1
4.75499999999992,43.2906068752462,16.458753693757,20.8773838977748,1
4.75999999999992,43.372900643715,16.5614357596464,20.5364131778661,1
4.76499999999992,43.4557078225132,16.6623876366729,20.1903754052987,1
4.76999999999992,43.5390197606966,16.7615844164714,19.8393559597152,1
4.77499999999992,43.6228276827789,16.859001623721,19.4834414499112,1
4.77999999999992,43.7071226908975,16.9546152221833,19.1227196924665,1
4.78499999999992,43.7918957670084,17.0484016206337,18.757279690077,1
4.78999999999992,43.8771377751116,17.1403376786817,18.3872116095952,1
4.79499999999992,43.962839463505,17.2304007124806,18.0126067597826,1
4.79999999999992,44.0489914670674,17.3185685003245,17.6335575687803,1
4.80499999999992,44.135584309569,17.404819288131,17.2501575613045,1
4.80999999999992,44.2226084060097,17.4891317948089,16.8625013355702,1
4.81499999999992,44.3100540649837,17.5714852175086,16.4706845399503,1
4.81999999999992,44.3979114910713,17.6518592367555,16.0748038493763,1
4.82499999999992,44.4861707872551,17.7302340214629,15.674956941485,1
4.82999999999992,44.5748219573624,17.8065902338255,15.2712424725177,1
4.83499999999992,44.6638549085315,17.8809090340904,14.8637600529789,1
4.83999999999992,44.753259453702,17.9531720852057,14.4526102230582,1
4.84499999999992,44.843025314128,18.0233615573448,14.0378944278239,1
4.84999999999992,44.9331421219147,18.0914601323058,13.6197149921932,1
4.85499999999992,45.0235994225762,18.1574510077842,13.1981750956844,1
4.85999999999992,45.1143866776151,18.221317901519,12.7733787469591,1
4.86499999999992,45.2054932671227,18.2830450553098,12.3454307581603,1
4.86999999999992,45.2969084923993,18.3426172389051,11.9144367190505,1
4.87499999999992,45.3886215785938,18.4000197537599,11.4805029709598,1
4.87999999999992,45.4806216773626,18.4552384366626,11.0437365805475,1
4.88499999999992,45.5728978695459,18.5082596632295,10.604245313385,1
4.88999999999992,45.6654391678621,18.5590703512664,10.162137607366,1
4.89499999999992,45.7582345196184,18.6076579639961,9.71752254595183,1
4.89999999999992,45.8512728094384,18.6540105131524,9.27050983125579,1
4.90499999999992,45.9445428620042,18.6981165619373,8.82120975697655,1
4.90999999999992,46.0380334448138,18.7399652278432,8.36973318118437,1
4.91499999999992,46.1317332709531,18.7795461853381,7.91619149896869,1
4.91999999999992,46.2256310018797,18.8168496684128,7.46069661495321,1
4.92499999999992,46.3197152502218,18.8518664729912,7.00336091568478,1
4.92999999999992,46.4139745825868,18.8845879592008,6.5442972419039,1
4.93499999999992,46.5083975223828,18.9150060535043,6.08361886070306,1
4.93999999999992,46.6029725526503,18.9431132506922,5.62143943757947,1
4.94499999999992,46.6976881189038,18.9689026157341,5.15787300839002,1
4.94999999999992,46.7925326319824,18.9923677854902,4.69303395121471,1
4.95499999999992,46.8874944709099,19.0135029702809,4.22703695813526,1
4.95999999999992,46.9825619857613,19.0323029553156,3.75999700693695,1
4.96499999999992,47.0777235005379,19.0487631019793,3.29202933273922,1
4.96999999999992,47.1729673160477,19.0628793489771,2.82324939956328,1
4.97499999999992,47.2682817127926,19.0746482133363,2.35377287184324,1
4.97999999999992,47.3636549538593,19.0840667912657,1.88371558588733,1
4.98499999999992,47.4590752878156,19.0911327588722,1.4131935212972,1
4.98999999999992,47.55453095161,19.095844372734,0.942322772351798,1
4.99499999999992,47.6500101734737,19.0982004703308,0.471219519362602,1
4.99999999999992,47.7455011758253,19.0982004703308,7.95868477410633E-12,1
5.00499999999992,47.840992178177,19.0958443727341,-0.471219519346633,0
5.00999999999992,47.9364714000406,19.0911327588724,-0.942322772335835,0
5.01499999999992,48.031927063835,19.084066791266,-1.4131935212813,0
5.01999999999992,48.1273473977913,19.0746482133366,-1.88371558587139,0
5.02499999999992,48.222720638858,19.0628793489775,-2.35377287182737,0
5.02999999999992,48.3180350356029,19.0487631019798,-2.82324939954744,0
5.03499999999992,48.4132788511128,19.0323029553162,-3.29202933272335,0
5.03999999999992,48.5084403658894,19.0135029702815,-3.75999700692116,0
5.04499999999991,48.6035078807408,18.992367785491,-4.2270369581195,0
5.04999999999991,48.6984697196682,18.968902615735,-4.69303395119893,0
5.05499999999991,48.7933142327469,18.9431132506931,-5.15787300837434,0
5.05999999999991,48.8880297990004,18.9150060535053,-5.62143943756379,0
5.06499999999991,48.9826048292679,18.8845879592018,-6.08361886068742,0
5.06999999999991,49.0770277690639,18.8518664729924,-6.54429724188837,0
5.07499999999991,49.1712871014289,18.816849668414,-7.00336091566926,0
5.07999999999991,49.265371349771,18.7795461853394,-7.46069661493779,0
5.08499999999991,49.3592690806977,18.7399652278446,-7.91619149895334,0
5.08999999999991,49.4529689068369,18.6981165619387,-8.36973318116904,0
5.09499999999991,49.5464594896466,18.6540105131539,-8.82120975696128,0
5.09999999999991,49.6397295422123,18.6076579639977,-9.27050983124065,0
5.10499999999991,49.7327678320323,18.559070351268,-9.71752254593677,0
5.10999999999991,49.8255631837887,18.5082596632313,-10.162137607351,0
